,User_id,Registration number,rating
210133,8,8497,3.6
155108,8,6274,0.0
222583,8,9001,0.1
87158,8,3522,2.6
26833,8,1082,2.0
37133,8,1496,2.6
213433,8,8631,1.8
148658,8,6014,0.4
225333,8,9114,1.1
91983,8,3719,4.4
162683,8,6581,1.2000000000000002
103258,8,4178,0.3
158008,8,6391,3.9
162658,8,6580,4.4
95958,8,3881,3.3000000000000003
217458,8,8793,5.0
160233,8,6481,1.4
42008,8,1693,0.5
98608,8,3987,0.9
39408,8,1587,2.0
24583,8,992,1.4
29883,8,1204,4.6000000000000005
217358,8,8789,0.9
225383,8,9116,0.0
155233,8,6279,2.1
39358,8,1585,2.8000000000000003
213258,8,8624,1.4
220383,8,8912,1.7000000000000002
34008,8,1371,4.1000000000000005
148608,8,6012,2.7
92033,8,3723,3.2
21933,8,886,0.0
151383,8,6124,4.6000000000000005
95883,8,3878,0.8
158033,8,6392,3.0
42083,8,1696,0.9
151408,8,6125,2.7
160183,8,6479,0.4
143983,8,5827,2.5
100783,8,4077,0.9
151583,8,6132,4.7
84233,8,3405,0.0
100583,8,4069,3.3000000000000003
33633,8,1356,4.2
89008,8,3596,0.1
95483,8,3862,0.7000000000000001
103633,8,4193,1.5
95508,8,3863,3.4000000000000004
103583,8,4191,2.8000000000000003
143683,8,5815,1.3
100608,8,4070,3.2
158233,8,6400,1.3
84208,8,3404,0.3
204858,8,8286,1.9
220633,8,8922,3.1
42508,8,1714,4.5
37333,8,1504,0.7000000000000001
225808,8,9134,0.3
33583,8,1354,1.9
37308,8,1503,3.1
151808,8,6141,4.3
33608,8,1355,0.0
92433,8,3740,4.3
88983,8,3595,0.8
100558,8,4068,3.2
158283,8,6402,2.9000000000000004
148383,8,6003,0.0
103458,8,4186,2.2
87258,8,3526,4.9
100658,8,4072,0.9
92258,8,3733,4.6000000000000005
217108,8,8778,3.8
225608,8,9126,0.8
95683,8,3870,4.1000000000000005
87183,8,3523,3.7
37183,8,1498,4.3
84383,8,3411,3.3000000000000003
98758,8,3994,0.1
162908,8,6590,2.6
204983,8,8291,2.0
95658,8,3869,0.9
213458,8,8632,1.8
148483,8,6007,3.5
213508,8,8634,1.3
204908,8,8288,2.6
24783,8,1000,1.4
26733,8,1078,2.8000000000000003
33733,8,1360,1.9
162983,8,6593,5.0
103558,8,4190,3.7
143708,8,5816,2.8000000000000003
220558,8,8919,2.4000000000000004
21608,8,873,1.0
92333,8,3736,1.0
95583,8,3866,0.3
154983,8,6269,2.9000000000000004
210058,8,8494,3.4000000000000004
100833,8,4079,3.4000000000000004
86833,8,3509,2.7
224908,8,9097,1.7000000000000002
160433,8,6489,3.9
210508,8,8512,4.800000000000001
150958,8,6107,1.1
207658,8,8398,2.5
162308,8,6566,2.5
29408,8,1185,1.8
102858,8,4161,0.9
27233,8,1098,4.4
220058,8,8899,1.0
207633,8,8397,2.6
22383,8,904,3.0
41608,8,1676,1.5
224933,8,9098,3.6
91583,8,3703,4.5
212808,8,8606,0.4
100983,8,4085,0.7000000000000001
162358,8,6568,2.3000000000000003
151008,8,6109,2.8000000000000003
84908,8,3432,1.8
217783,8,8806,1.8
155758,8,6300,2.7
22308,8,901,2.2
101008,8,4086,1.8
41658,8,1678,3.5
155683,8,6297,1.6
205608,8,8316,0.0
34508,8,1391,0.3
217808,8,8807,2.0
144358,8,5842,2.3000000000000003
220108,8,8901,2.8000000000000003
91608,8,3704,3.3000000000000003
29358,8,1183,4.0
22508,8,909,2.7
218033,8,8816,0.7000000000000001
34683,8,1398,0.7000000000000001
41508,8,1672,0.7000000000000001
27283,8,1100,1.6
150808,8,6101,2.7
86758,8,3506,0.5
41483,8,1671,1.6
155833,8,6303,0.9
146158,8,5914,4.7
98283,8,3974,4.4
98308,8,3975,1.5
41558,8,1674,5.0
22433,8,906,2.9000000000000004
98333,8,3976,5.0
91508,8,3700,4.1000000000000005
220033,8,8898,1.3
222958,8,9017,4.6000000000000005
86808,8,3508,1.9
101058,8,4088,2.6
217933,8,8812,3.4000000000000004
85083,8,3439,3.3000000000000003
157708,8,6379,1.6
148958,8,6026,2.7
222983,8,9018,4.1000000000000005
24308,8,981,0.7000000000000001
89558,8,3618,0.5
144483,8,5847,1.5
100883,8,4081,3.3000000000000003
41908,8,1689,4.0
213033,8,8615,4.6000000000000005
24508,8,989,4.5
160283,8,6483,1.7000000000000002
162558,8,6576,4.1000000000000005
27033,8,1090,4.5
96083,8,3886,0.4
34283,8,1382,2.7
225158,8,9107,5.0
155458,8,6288,2.2
39483,8,1590,0.4
29683,8,1196,5.0
217608,8,8799,4.3
144083,8,5831,2.5
225258,8,9111,3.8
148683,8,6015,1.2000000000000002
207858,8,8406,0.1
155358,8,6284,2.7
29783,8,1200,2.3000000000000003
41983,8,1692,3.4000000000000004
103083,8,4170,3.1
225233,8,9110,1.0
91883,8,3715,1.0
148708,8,6016,4.2
144283,8,5839,3.6
155583,8,6293,1.8
220158,8,8903,1.1
210433,8,8509,1.5
151083,8,6112,3.0
29583,8,1192,3.5
222833,8,9012,1.8
157858,8,6385,0.6000000000000001
96183,8,3890,4.7
98458,8,3981,1.6
24408,8,985,2.2
91658,8,3706,0.5
157833,8,6384,2.3000000000000003
41758,8,1682,0.8
34433,8,1388,0.3
103708,8,4196,1.4
34383,8,1386,1.3
217658,8,8801,3.2
41833,8,1686,1.2000000000000002
155508,8,6290,2.2
36908,8,1487,4.3
217633,8,8800,2.5
225133,8,9106,2.7
151158,8,6115,2.1
22208,8,897,4.2
84833,8,3429,2.2
212908,8,8610,3.6
225083,8,9104,4.800000000000001
96158,8,3889,4.800000000000001
34358,8,1385,4.6000000000000005
98483,8,3982,4.7
84808,8,3428,3.9
160333,8,6485,1.6
212933,8,8611,1.3
162458,8,6572,3.1
138483,8,5601,0.1
114333,8,4625,0.3
11283,8,457,0.9
235983,8,9542,0.3
187058,8,7570,4.7
113133,8,4577,2.1
236008,8,9543,2.6
52833,8,2128,1.0
74583,8,3015,2.3000000000000003
67758,8,2733,0.3
113208,8,4580,0.5
11233,8,455,2.2
127258,8,5148,2.2
52808,8,2127,3.2
179533,8,7264,0.0
172658,8,6981,1.5
194633,8,7877,4.0
134233,8,5431,3.9
113033,8,4573,4.800000000000001
52633,8,2120,4.1000000000000005
60283,8,2429,0.4
243458,8,9845,4.3
11208,8,454,2.2
74733,8,3021,3.6
67708,8,2731,3.5
235933,8,9540,3.4000000000000004
52708,8,2123,2.7
74708,8,3020,1.1
179583,8,7266,3.3000000000000003
113008,8,4570,4.2
133883,8,5417,3.9
172858,8,6989,3.6
53008,8,2135,3.4000000000000004
113358,8,4586,0.0
243308,8,9839,0.9
133908,8,5418,0.8
67858,8,2737,1.4
53058,8,2137,4.3
11008,8,446,2.2
74383,8,3007,3.4000000000000004
172883,8,6990,3.0
179433,8,7260,3.1
243283,8,9838,3.6
119958,8,4854,4.3
194383,8,7867,2.5
74533,8,3013,4.3
134008,8,5422,4.2
172733,8,6984,4.800000000000001
74558,8,3014,3.2
243358,8,9841,4.800000000000001
172708,8,6983,5.0
60133,8,2423,3.0
133958,8,5420,4.0
113308,8,4584,3.8
11133,8,451,1.8
3958,8,160,3.2
52608,8,2119,1.0
75083,8,3035,3.5
112708,8,4558,2.5
52283,8,2106,2.3000000000000003
112683,8,4557,0.3
235583,8,9526,3.9
60408,8,2434,3.5
194958,8,7890,4.6000000000000005
75058,8,3034,3.0
11733,8,476,4.9
134533,8,5443,0.1
3683,8,149,1.1
179733,8,7272,4.6000000000000005
172208,8,6963,0.9
11808,8,479,3.9
243633,8,9852,4.1000000000000005
120283,8,4867,1.9
112608,8,4553,2.9000000000000004
52158,8,2101,3.9
195133,8,7897,3.2
11908,8,483,4.9
186783,8,7559,2.0
67508,8,2723,0.6000000000000001
112658,8,4555,2.1
11833,8,480,2.6
127008,8,5138,3.9
75183,8,3039,0.6000000000000001
3783,8,153,5.0
67658,8,2729,1.5
74808,8,3024,0.5
120108,8,4860,1.6
60308,8,2430,0.7000000000000001
235783,8,9534,0.0
53083,8,2138,4.9
112833,8,4563,1.8
67583,8,2726,4.1000000000000005
120183,8,4863,5.0
52383,8,2110,3.8
74908,8,3028,0.4
172358,8,6969,0.5
235683,8,9530,1.4
194833,8,7885,1.0
112858,8,4564,0.3
127108,8,5142,0.5
52433,8,2112,1.3
11633,8,471,2.2
113458,8,4590,2.6
68133,8,2748,3.2
173533,8,7016,0.1
133208,8,5390,1.0
187483,8,7588,4.5
133158,8,5388,1.6
173583,8,7018,4.1000000000000005
242958,8,9825,3.5
173558,8,7017,0.4
133258,8,5392,3.7
10433,8,423,4.800000000000001
173408,8,7011,0.3
193683,8,7839,3.3000000000000003
127583,8,5162,4.3
236808,8,9577,1.9
113908,8,4608,1.1
53633,8,2160,3.4000000000000004
10383,8,421,4.0
68108,8,2747,4.800000000000001
113983,8,4611,4.4
173458,8,7013,2.9000000000000004
133308,8,5394,2.2
114283,8,4623,2.1
10083,8,409,3.6
237183,8,9592,0.5
133008,8,5382,4.0
179058,8,7245,0.1
242883,8,9822,4.2
237158,8,9591,2.1
133033,8,5383,3.6
242858,8,9821,2.0
119508,8,4836,1.6
164458,8,6652,2.1
237258,8,9595,1.8
54033,8,2176,2.7
59658,8,2404,3.1
4433,8,180,3.1
10058,8,408,3.0
68233,8,2752,5.0
4233,8,172,1.0
53858,8,2169,3.8
127683,8,5166,1.8
10208,8,414,0.7000000000000001
193433,8,7828,1.1
53833,8,2168,3.1
4358,8,177,0.8
10233,8,415,1.4
119583,8,4839,3.9
53908,8,2171,3.1
59708,8,2406,2.6
193383,8,7826,0.2
53258,8,2145,3.9
119833,8,4849,4.7
113608,8,4596,3.8
187283,8,7579,4.9
173058,8,6997,2.1
10833,8,439,3.5
236433,8,9561,2.2
243183,8,9834,3.2
59983,8,2417,3.4000000000000004
243208,8,9835,4.7
10908,8,442,4.800000000000001
74308,8,3003,2.9000000000000004
133783,8,5413,1.3
10733,8,435,5.0
67908,8,2739,3.9
10858,8,440,3.4000000000000004
119858,8,4850,2.1
236408,8,9560,4.5
74258,8,3001,5.0
4058,8,164,2.1
74283,8,3002,0.7000000000000001
173158,8,7001,3.0
68033,8,2744,4.4
113833,8,4605,4.6000000000000005
193783,8,7843,0.7000000000000001
193808,8,7844,4.7
179258,8,7253,1.8
113808,8,4604,0.9
236683,8,9572,2.6
4183,8,170,2.7
133433,8,5399,2.1
236783,8,9576,0.1
133383,8,5397,2.5
10508,8,426,2.9000000000000004
236758,8,9575,3.1
133408,8,5398,3.8
173333,8,7008,2.6
236608,8,9569,4.800000000000001
119783,8,4847,4.800000000000001
187333,8,7582,3.7
53358,8,2149,2.8000000000000003
133583,8,5405,1.8
119758,8,4846,3.0
53433,8,2152,3.7
193858,8,7846,0.7000000000000001
74033,8,2992,4.800000000000001
179283,8,7254,1.4
133533,8,5403,2.1
243683,8,9854,1.0
172033,8,6956,0.3
195158,8,7898,1.4
126458,8,5115,4.3
244258,8,9877,1.7000000000000002
61083,8,2462,0.0
120833,8,4890,2.5
66958,8,2701,1.7000000000000002
13183,8,534,1.0
126433,8,5114,1.9
2983,8,120,2.4000000000000004
66883,8,2698,3.0
233933,8,9460,3.3000000000000003
61133,8,2464,3.4000000000000004
111233,8,4498,0.6000000000000001
76583,8,3096,1.8
13358,8,541,1.4
126383,8,5112,2.3000000000000003
233958,8,9461,0.0
13258,8,537,2.9000000000000004
170783,8,6905,3.6
233983,8,9462,3.8
170758,8,6904,3.4000000000000004
61108,8,2463,0.7000000000000001
135833,8,5495,5.0
76208,8,3080,2.7
171058,8,6916,0.6000000000000001
76233,8,3081,2.7
12983,8,526,0.4
244133,8,9872,1.2000000000000002
135658,8,5488,4.7
196133,8,7937,4.9
76158,8,3078,0.2
3158,8,127,0.3
60933,8,2456,3.3000000000000003
120708,8,4885,2.8000000000000003
111633,8,4514,5.0
51108,8,2059,1.9
126558,8,5119,0.4
196183,8,7939,0.7000000000000001
13083,8,530,0.1
170958,8,6912,3.7
3083,8,124,3.5
196333,8,7945,1.9
189358,8,7663,4.800000000000001
244208,8,9875,0.8
170933,8,6911,1.6
186258,8,7534,3.9
50933,8,2052,3.9
196358,8,7946,0.5
13133,8,532,2.7
126533,8,5118,1.6
196283,8,7943,5.0
180533,8,7304,0.1
233583,8,9446,0.0
2808,8,113,2.3000000000000003
76908,8,3109,2.9000000000000004
170358,8,6888,1.0
136383,8,5517,1.9
50308,8,2027,1.6
126258,8,5107,3.8
66758,8,2693,3.2
50383,8,2030,3.4000000000000004
170408,8,6890,2.2
197058,8,7974,3.6
2758,8,111,2.3000000000000003
233458,8,9441,3.7
233483,8,9442,2.7
180508,8,7303,4.7
110883,8,4484,0.4
233533,8,9444,1.2000000000000002
50283,8,2026,0.9
61308,8,2471,0.8
170308,8,6886,4.0
13783,8,558,0.5
121058,8,4899,2.5
110833,8,4482,2.0
61333,8,2472,0.2
233658,8,9449,4.6000000000000005
50583,8,2038,3.6
13483,8,546,1.5
196683,8,7959,0.4
136108,8,5506,3.5
111208,8,4497,4.0
2958,8,119,4.2
170658,8,6900,1.7000000000000002
136083,8,5505,3.9
186133,8,7529,1.8
120908,8,4893,1.4
111033,8,4490,1.9
13583,8,550,2.9000000000000004
2858,8,115,1.2000000000000002
186083,8,7527,4.2
186058,8,7526,4.4
180458,8,7301,1.0
2883,8,116,3.0
135608,8,5486,4.0
51808,8,2087,2.1
171733,8,6943,0.8
135033,8,5463,4.2
171708,8,6942,3.9
195508,8,7912,3.9
235108,8,9507,2.6
3483,8,140,1.7000000000000002
51858,8,2089,1.4
67358,8,2717,1.9
235083,8,9506,4.7
134958,8,5460,0.7000000000000001
195433,8,7909,3.1
60633,8,2444,0.3
235058,8,9505,3.7
134983,8,5461,4.4
171758,8,6944,2.6
75583,8,3055,1.0
112158,8,4535,5.0
120483,8,4876,0.5
60708,8,2447,5.0
112133,8,4534,2.0
234883,8,9498,1.9
75683,8,3059,0.9
126783,8,5129,0.2
234983,8,9502,1.5
3433,8,138,3.4000000000000004
12308,8,499,0.1
243858,8,9861,4.4
51733,8,2084,1.8
234958,8,9501,1.0
186608,8,7550,1.8
171808,8,6946,2.7
75308,8,3044,0.5
171958,8,6953,5.0
60533,8,2439,1.3
179858,8,7277,0.6000000000000001
52008,8,2095,1.9
195283,8,7903,0.3
243708,8,9855,0.5
179833,8,7276,5.0
112558,8,4551,2.3000000000000003
112533,8,4550,4.3
11983,8,486,2.8000000000000003
171983,8,6954,2.1
235233,8,9512,3.7
12058,8,489,1.6
51933,8,2092,3.6
60583,8,2441,4.2
171833,8,6947,4.5
235133,8,9508,1.1
186683,8,7553,0.5
75458,8,3050,3.2
179908,8,7279,4.4
75358,8,3046,2.4000000000000004
67408,8,2719,1.0
51983,8,2094,0.9
12083,8,490,4.800000000000001
120358,8,4871,1.8
171883,8,6949,4.2
12733,8,516,4.2
171258,8,6924,0.1
135483,8,5481,4.9
244008,8,9867,1.4
111858,8,4523,0.5
135433,8,5479,2.5
186408,8,7540,3.6
171183,8,6921,4.9
51208,8,2063,1.3
234433,8,9480,0.7000000000000001
120683,8,4884,1.9
234408,8,9479,4.6000000000000005
76133,8,3077,2.0
111883,8,4524,1.6
171233,8,6923,3.9
234483,8,9482,4.2
51233,8,2064,3.4000000000000004
135258,8,5472,1.4
126733,8,5127,2.8000000000000003
112008,8,4529,2.2
67258,8,2713,0.2
75708,8,3060,1.0
135183,8,5469,3.7
195683,8,7919,0.4
75733,8,3061,1.0
126758,8,5128,2.0
171533,8,6935,4.6000000000000005
12608,8,511,0.6000000000000001
111908,8,4525,2.0
234633,8,9488,2.7
126683,8,5125,4.0
135333,8,5475,0.8
3308,8,133,0.2
171458,8,6932,1.7000000000000002
111983,8,4528,2.9000000000000004
234683,8,9490,4.3
130558,8,5282,3.7
58483,8,2356,3.6
71033,8,2872,1.8
56658,8,2283,1.0
70983,8,2870,0.4
239908,8,9703,1.3
5608,8,229,4.5
116783,8,4725,0.0
188808,8,7641,1.6
177933,8,7195,0.5
239883,8,9702,0.8
130508,8,5280,0.2
7408,8,302,3.0
239808,8,9699,4.4
56533,8,2278,0.6000000000000001
190758,8,7719,0.2
5533,8,226,1.2000000000000002
118508,8,4794,3.3000000000000003
116633,8,4719,2.9000000000000004
130633,8,5285,1.6
176183,8,7125,3.9
188758,8,7639,2.8000000000000003
118483,8,4793,0.1
69283,8,2796,1.9
176133,8,7123,1.4
176083,8,7121,4.0
70833,8,2864,1.8
188908,8,7645,4.7
118358,8,4788,2.4000000000000004
130333,8,5273,3.4000000000000004
241558,8,9769,3.8
176508,8,7138,3.3000000000000003
116983,8,4733,1.2000000000000002
116908,8,4730,0.4
7308,8,298,0.5
5633,8,230,4.0
176333,8,7131,2.6
116833,8,4727,2.9000000000000004
56733,8,2286,4.3
70958,8,2869,4.6000000000000005
239933,8,9704,3.2
190458,8,7707,2.1
56808,8,2289,3.3000000000000003
130408,8,5276,2.1
116283,8,4705,2.4000000000000004
178158,8,7204,1.4
118658,8,4800,1.7000000000000002
5358,8,218,2.5
69108,8,2789,3.7
239383,8,9682,3.8
188608,8,7633,4.2
191083,8,7733,1.9
118633,8,4799,4.1000000000000005
7883,8,321,0.3
188558,8,7631,1.5
56108,8,2260,4.7
7983,8,325,2.5
118683,8,4801,3.0
8008,8,326,3.9
116358,8,4708,2.0
130758,8,5290,3.1
5483,8,224,4.3
188683,8,7636,2.5
58608,8,2361,2.1
116508,8,4714,0.5
178058,8,7200,1.4
239583,8,9690,2.3000000000000003
56358,8,2271,1.4
71208,8,2879,0.0
5508,8,225,2.2
188708,8,7637,3.1
176058,8,7120,0.9
241783,8,9778,2.6
130733,8,5289,0.2
118533,8,4795,4.7
56433,8,2274,3.0
128708,8,5207,4.3
191008,8,7730,5.0
188633,8,7634,2.4000000000000004
7808,8,318,2.4000000000000004
178108,8,7202,4.2
71408,8,2887,3.5
130858,8,5295,4.4
239558,8,9689,3.4000000000000004
7783,8,317,2.6
239533,8,9688,3.0
239508,8,9687,4.2
190983,8,7729,3.9
117033,8,4735,2.3000000000000003
117633,8,4759,3.5
6483,8,265,0.4
241258,8,9757,0.8
129208,8,5227,1.2000000000000002
177558,8,7180,3.8
58058,8,2339,3.3000000000000003
241233,8,9756,1.1
117683,8,4761,5.0
240858,8,9741,1.0
117583,8,4757,1.0
241283,8,9758,4.4
70258,8,2841,2.3000000000000003
117508,8,4754,3.5
57483,8,2316,3.2
129158,8,5225,3.2
69658,8,2811,1.4
189783,8,7680,2.9000000000000004
57508,8,2317,3.6
240758,8,9737,2.6
189733,8,7678,4.1000000000000005
189183,8,7656,4.3
240733,8,9736,2.0
189433,8,7666,4.2
69933,8,2824,3.4000000000000004
117833,8,4767,4.1000000000000005
6258,8,256,5.0
129308,8,5232,5.0
69808,8,2818,0.0
241008,8,9747,3.4000000000000004
189333,8,7662,4.7
129358,8,5234,1.3
241133,8,9752,1.4
189383,8,7664,5.0
177433,8,7175,2.6
129333,8,5233,3.8
117883,8,4769,1.9
189308,8,7661,3.3000000000000003
57708,8,2325,2.4000000000000004
189258,8,7659,0.1
117808,8,4766,3.3000000000000003
189533,8,7670,2.4000000000000004
57983,8,2336,3.9
189483,8,7668,4.5
129483,8,5239,3.2
189508,8,7669,4.3
240958,8,9745,2.0
70008,8,2830,2.9000000000000004
129283,8,5231,2.4000000000000004
177258,8,7168,2.5
240633,8,9732,3.0
130108,8,5264,1.7000000000000002
118258,8,4784,2.9000000000000004
176658,8,7144,4.0
57083,8,2300,1.7000000000000002
240308,8,9719,4.800000000000001
130033,8,5261,2.1
189033,8,7650,4.800000000000001
117233,8,4743,2.7
57183,8,2304,4.3
5783,8,236,3.3000000000000003
57008,8,2297,2.3000000000000003
190283,8,7700,2.6
58333,8,2350,4.0
130208,8,5268,1.5
117058,8,4736,1.9
7108,8,290,1.4
70533,8,2852,4.9
117083,8,4737,2.4000000000000004
241508,8,9767,3.6
130158,8,5266,3.0
176608,8,7142,4.5
190233,8,7698,1.5
117108,8,4738,0.9
240233,8,9716,0.8
189108,8,7653,0.9
58183,8,2344,2.3000000000000003
177658,8,7184,1.7000000000000002
57358,8,2311,4.5
118158,8,4780,1.5
117383,8,4749,2.4000000000000004
6758,8,276,2.2
240583,8,9730,4.4
5933,8,242,4.4
6658,8,272,2.1
6683,8,273,3.1
176858,8,7152,3.6
57258,8,2307,3.4000000000000004
190033,8,7690,2.1
6833,8,279,0.5
58233,8,2346,4.5
177708,8,7186,0.8
176783,8,7149,3.4000000000000004
117283,8,4745,0.3
69558,8,2807,1.0
240408,8,9723,1.3
129908,8,5256,4.3
5883,8,240,1.5
240508,8,9727,3.1
129933,8,5257,3.0
118183,8,4781,1.6
69583,8,2808,0.5
116133,8,4699,2.0
174433,8,7052,4.2
192583,8,7793,1.3
237908,8,9621,3.8
192608,8,7794,1.2000000000000002
115008,8,4653,0.3
9308,8,378,4.3
54758,8,2205,3.1
192533,8,7791,1.9
72808,8,2943,0.3
237958,8,9623,4.4
174458,8,7053,0.7000000000000001
132308,8,5354,2.7
54658,8,2201,2.9000000000000004
9408,8,382,4.5
237808,8,9617,0.5
54558,8,2197,1.4
242608,8,9811,2.3000000000000003
119308,8,4828,2.9000000000000004
192683,8,7798,4.2
174333,8,7048,0.0
68508,8,2763,1.0
192633,8,7796,1.2000000000000002
237858,8,9619,3.6
132383,8,5357,2.5
114883,8,4648,2.8000000000000003
132408,8,5358,4.7
54608,8,2199,3.1
127983,8,5178,3.3000000000000003
238158,8,9631,4.1000000000000005
242433,8,9804,0.0
72633,8,2936,1.2000000000000002
59258,8,2387,1.1
54908,8,2211,3.4000000000000004
242458,8,9805,3.9
115133,8,4658,0.8
132083,8,5345,3.2
55008,8,2215,2.1
9058,8,368,2.9000000000000004
242408,8,9803,3.2
9083,8,369,1.5
9158,8,372,0.1
132233,8,5351,1.4
72758,8,2941,2.9000000000000004
174508,8,7055,4.3
68608,8,2768,1.1
238058,8,9627,0.4
174608,8,7060,1.9
132158,8,5348,4.1000000000000005
192408,8,7786,2.4000000000000004
72683,8,2938,3.5
115108,8,4657,3.7
174583,8,7059,1.5
54858,8,2209,4.6000000000000005
4808,8,196,4.800000000000001
132183,8,5349,3.9
72708,8,2939,2.9000000000000004
115083,8,4656,0.4
192758,8,7801,0.1
59583,8,2401,1.6
54233,8,2184,2.3000000000000003
73233,8,2960,0.2
174033,8,7036,0.2
127858,8,5173,0.7000000000000001
73258,8,2961,4.6000000000000005
193033,8,7812,4.5
4533,8,184,3.6
237458,8,9603,3.4000000000000004
132758,8,5372,1.4
173883,8,7030,0.5
193183,8,7818,1.6
119483,8,4835,4.9
114383,8,4627,1.6
237308,8,9597,3.2
59633,8,2403,3.1
132908,8,5378,4.5
237283,8,9596,1.1
54158,8,2181,3.2
73358,8,2965,0.2
127808,8,5171,2.5
114433,8,4630,2.4000000000000004
193158,8,7817,0.3
73383,8,2966,2.8000000000000003
127933,8,5176,2.2
237683,8,9612,0.2
9608,8,390,2.9000000000000004
68433,8,2760,3.4000000000000004
237658,8,9611,4.9
132533,8,5363,1.5
54508,8,2195,4.7
9583,8,389,3.0
192933,8,7808,4.5
114608,8,4637,3.1
242708,8,9815,3.4000000000000004
174083,8,7038,3.4000000000000004
4558,8,186,4.800000000000001
9658,8,392,2.2
54408,8,2191,4.7
114658,8,4639,3.4000000000000004
73133,8,2956,0.8
237608,8,9609,1.6
114633,8,4638,4.800000000000001
188358,8,7623,4.4
71933,8,2908,1.3
238858,8,9660,0.3
178358,8,7214,4.5
8408,8,342,1.0
71883,8,2906,4.6000000000000005
131383,8,5317,5.0
178333,8,7212,4.5
55708,8,2244,1.2000000000000002
71908,8,2907,3.7
131408,8,5318,0.6000000000000001
131533,8,5323,2.6
191733,8,7759,2.8000000000000003
175208,8,7084,4.0
58983,8,2376,3.0
131558,8,5324,4.5
178408,8,7216,1.8
55533,8,2237,3.8
242183,8,9794,4.0
128408,8,5195,2.9000000000000004
55608,8,2240,4.7
8458,8,344,1.9
238808,8,9658,2.2
191683,8,7757,1.8
128458,8,5197,2.5
69033,8,2786,3.1
175558,8,7099,2.4000000000000004
8158,8,332,0.7000000000000001
191383,8,7745,1.0
116058,8,4696,0.5
5258,8,214,4.4
191408,8,7746,1.3
116033,8,4695,4.9
71708,8,2899,1.7000000000000002
69058,8,2787,4.0
188483,8,7628,0.4
239158,8,9673,4.1000000000000005
191333,8,7743,0.7000000000000001
131583,8,5325,4.7
55808,8,2248,4.5
242058,8,9789,2.5
239008,8,9667,1.4
8283,8,337,4.3
58883,8,2372,0.5
55783,8,2247,1.2000000000000002
191508,8,7750,1.2000000000000002
68958,8,2783,0.3
131308,8,5314,2.3000000000000003
128508,8,5199,0.4
71783,8,2902,3.2
8233,8,335,4.9
5233,8,213,0.8
118783,8,4805,3.4000000000000004
191458,8,7748,4.2
115983,8,4693,0.2
55033,8,2216,2.8000000000000003
128233,8,5188,2.8000000000000003
115408,8,4669,3.1
188133,8,7614,4.1000000000000005
238383,8,9641,1.6
174858,8,7070,4.5
119058,8,4816,0.2
72408,8,2927,0.4
192083,8,7773,4.4
115433,8,4670,1.3
8858,8,360,4.0
55083,8,2218,2.1
128183,8,5186,0.3
238283,8,9637,2.7
55058,8,2217,3.1
132008,8,5342,0.1
115258,8,4663,1.0
72533,8,2932,4.9
131983,8,5341,3.6
8933,8,363,0.9
59158,8,2383,1.6
238333,8,9639,1.9
8958,8,364,3.2
174808,8,7068,2.6
131958,8,5340,3.9
128258,8,5189,2.7
119008,8,4814,3.0
8658,8,352,5.0
55408,8,2231,1.7000000000000002
118958,8,4812,1.9
115583,8,4676,1.3
238608,8,9650,3.5
72158,8,2917,1.2000000000000002
72108,8,2915,2.0
238708,8,9654,0.5
128358,8,5193,0.2
59008,8,2377,4.4
5083,8,207,2.5
72133,8,2916,2.7
238683,8,9653,4.5
55308,8,2227,3.5
72283,8,2922,1.3
238508,8,9646,4.6000000000000005
174983,8,7075,2.0
115483,8,4672,3.8
238483,8,9645,3.2
55383,8,2230,3.7
188233,8,7618,1.1
118983,8,4813,2.2
55333,8,2228,0.5
191958,8,7768,3.1
234183,8,9470,0.8
170233,8,6883,3.4000000000000004
246158,8,9954,1.7000000000000002
107358,8,4343,4.6000000000000005
46483,8,1873,3.5
80483,8,3254,0.6000000000000001
200783,8,8123,4.4
229708,8,9290,0.2
139933,8,5659,1.4
124658,8,5043,1.0
166808,8,6746,1.2000000000000002
80433,8,3252,4.800000000000001
107383,8,4344,3.2
65158,8,2627,1.1
63008,8,2541,3.0
17658,8,713,3.6
184233,8,7452,3.3000000000000003
182183,8,7370,4.5
122658,8,4963,1.3
200933,8,8129,0.2
17683,8,714,2.3000000000000003
166658,8,6740,1.5
65083,8,2624,0.5
46358,8,1868,4.5
139958,8,5660,1.1
246183,8,9955,3.7
229683,8,9289,0.2
122633,8,4962,2.2
124633,8,5042,4.2
65108,8,2625,4.4
80408,8,3251,3.0
139708,8,5650,1.1
17333,8,700,0.5
62908,8,2537,0.5
139633,8,5647,0.4
246033,8,9949,1.6
46783,8,1885,0.7000000000000001
182008,8,7363,2.7
184408,8,7459,2.7
167058,8,6756,3.2
124783,8,5048,0.1
46758,8,1884,4.5
230008,8,9302,3.0
167033,8,6755,1.9
107533,8,4350,1.3
166908,8,6750,2.1
17433,8,704,0.4
46583,8,1877,4.800000000000001
46608,8,1878,4.2
80383,8,3250,3.2
229833,8,9295,1.0
124708,8,5045,0.0
184333,8,7456,2.2
229883,8,9297,4.800000000000001
62933,8,2538,2.6
46658,8,1880,2.3000000000000003
124733,8,5046,3.1
1183,8,47,2.7
107483,8,4348,4.9
184358,8,7457,1.8
63058,8,2543,4.5
18008,8,727,3.3000000000000003
184083,8,7446,3.8
166358,8,6728,4.3
80933,8,3272,3.6
